stem,image_path,poisoned,has_target,support_ratio,perturbed_area_ratio,linf,psnr,method,steps,seed
2008_006329,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006329.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006330,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006330.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006331,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006331.jpg,1,1,0.36992513,0.36922460,0.06274509,32.146011,em_bbox,40,0
2008_006335,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006335.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006336,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006336.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006337,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006337.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006339,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006339.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006341,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006341.jpg,1,1,0.39043200,0.38928000,0.06274509,32.325253,em_bbox,40,0
2008_006345,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006345.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006347,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006347.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006349,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006349.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006350,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006350.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006351,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006351.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006353,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006353.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006355,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006355.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006356,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006356.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006359,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006359.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006361,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006361.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006362,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006362.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006364,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006364.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006365,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006365.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006366,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006366.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006368,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006368.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006369,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006369.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006370,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006370.jpg,1,1,0.42107733,0.41954133,0.06274509,31.807549,em_bbox,40,0
2008_006373,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006373.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006376,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006376.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006377,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006377.jpg,1,1,0.96342400,0.96100800,0.06274509,28.321806,em_bbox,40,0
2008_006382,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006382.jpg,1,1,0.13767467,0.13740800,0.06274509,36.415525,em_bbox,40,0
2008_006384,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006384.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006386,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006386.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006387,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006387.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006389,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006389.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006390,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006390.jpg,1,1,0.13143085,0.13029787,0.06274509,36.396606,em_bbox,40,0
2008_006392,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006392.jpg,1,1,0.10102933,0.10082133,0.06274509,37.862050,em_bbox,40,0
2008_006394,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006394.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006397,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006397.jpg,1,1,0.05458193,0.05444018,0.06274509,41.023506,em_bbox,40,0
2008_006400,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006400.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006401,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006401.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006403,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006403.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006404,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006404.jpg,1,1,0.00326727,0.00326126,0.06274509,50.154255,em_bbox,40,0
2008_006407,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006407.jpg,1,1,0.02710400,0.02705067,0.06274509,42.878810,em_bbox,40,0
2008_006408,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006408.jpg,1,1,0.45845333,0.45729600,0.06274509,31.643588,em_bbox,40,0
2008_006409,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006409.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006410,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006410.jpg,1,1,0.27664865,0.27590390,0.06274509,33.502937,em_bbox,40,0
2008_006416,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006416.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006417,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006417.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006419,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006419.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006421,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006421.jpg,1,1,0.01384533,0.01380800,0.06274509,45.677986,em_bbox,40,0
2008_006424,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006424.jpg,1,1,0.33293976,0.33179518,0.06274509,32.787019,em_bbox,40,0
2008_006425,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006425.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006427,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006427.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006429,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006429.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006430,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006430.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006432,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006432.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006433,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006433.jpg,1,1,0.64017067,0.63651200,0.06274509,30.147515,em_bbox,40,0
2008_006434,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006434.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006436,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006436.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006438,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006438.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006441,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006441.jpg,1,1,0.17544000,0.17509333,0.06274509,35.380882,em_bbox,40,0
2008_006447,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006447.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006448,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006448.jpg,1,1,0.55893333,0.55763200,0.06274509,30.780122,em_bbox,40,0
2008_006449,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006449.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006452,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006452.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006458,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006458.jpg,1,1,0.35945946,0.35814414,0.06274509,32.796316,em_bbox,40,0
2008_006461,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006461.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006462,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006462.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006463,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006463.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006467,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006467.jpg,1,1,0.27117117,0.27045045,0.06274509,33.736741,em_bbox,40,0
2008_006470,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006470.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006474,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006474.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006475,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006475.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006477,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006477.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006480,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006480.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006481,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006481.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006482,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006482.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006483,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006483.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006487,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006487.jpg,1,1,0.01271429,0.01266286,0.06274509,45.765120,em_bbox,40,0
2008_006488,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006488.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006489,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006489.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006490,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006490.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006491,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006491.jpg,1,1,0.08544000,0.08508800,0.06274509,38.965461,em_bbox,40,0
2008_006496,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006496.jpg,1,1,0.01056000,0.01054400,0.06274509,46.503302,em_bbox,40,0
2008_006497,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006497.jpg,1,1,0.01928533,0.01921067,0.06274509,44.599396,em_bbox,40,0
2008_006500,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006500.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006502,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006502.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006503,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006503.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006506,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006506.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006509,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006509.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006511,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006511.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006512,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006512.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006517,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006517.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006519,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006519.jpg,1,1,0.06970414,0.06947403,0.06274509,39.490869,em_bbox,40,0
2008_006520,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006520.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006522,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006522.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006523,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006523.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006524,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006524.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006526,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006526.jpg,1,1,0.55927928,0.54790390,0.06274509,30.668598,em_bbox,40,0
2008_006528,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006528.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006530,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006530.jpg,1,1,0.10035733,0.09995733,0.06274509,37.842584,em_bbox,40,0
2008_006534,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006534.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006538,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006538.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006540,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006540.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006543,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006543.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006546,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006546.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006547,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006547.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006548,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006548.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006549,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006549.jpg,1,1,0.08687467,0.08636267,0.06274509,38.903481,em_bbox,40,0
2008_006553,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006553.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006554,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006554.jpg,1,1,0.10587200,0.10561600,0.06274509,38.186917,em_bbox,40,0
2008_006558,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006558.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006561,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006561.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006562,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006562.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006564,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006564.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006566,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006566.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006567,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006567.jpg,1,1,0.07208824,0.06344706,0.06274509,40.227994,em_bbox,40,0
2008_006568,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006568.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006570,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006570.jpg,1,1,0.43177067,0.43082667,0.06274509,31.299280,em_bbox,40,0
2008_006576,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006576.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006578,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006578.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006579,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006579.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006585,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006585.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006586,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006586.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006587,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006587.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006588,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006588.jpg,1,1,0.39002667,0.38922667,0.06274509,32.300312,em_bbox,40,0
2008_006591,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006591.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006598,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006598.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006599,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006599.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006600,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006600.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006602,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006602.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006604,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006604.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006605,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006605.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006606,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006606.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006609,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006609.jpg,1,1,0.43878788,0.43790083,0.06274509,31.755854,em_bbox,40,0
2008_006610,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006610.jpg,1,1,0.03733333,0.03730133,0.06274509,41.837957,em_bbox,40,0
2008_006611,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006611.jpg,1,1,0.50971429,0.50798251,0.06274509,31.070018,em_bbox,40,0
2008_006613,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006613.jpg,1,1,0.19418133,0.19366400,0.06274509,35.109148,em_bbox,40,0
2008_006614,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006614.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
2008_006616,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006616.jpg,1,1,0.71464286,0.71287500,0.06274509,29.584018,em_bbox,40,0
2008_006617,/root/autodl-tmp/ue_project/runs/poisoned_datasets/em_bbox/steps40/seed0/images/train/2008_006617.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,em_bbox,40,0
