stem,image_path,poisoned,has_target,support_ratio,perturbed_area_ratio,linf,psnr,method,steps,seed
2009_002439,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002439.jpg,1,1,0.23886400,0.24865067,0.06274509,34.759040,tausb_mask,40,2
2009_002441,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002441.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002443,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002443.jpg,1,1,0.10888889,0.12530330,0.06274509,37.420440,tausb_mask,40,2
2009_002444,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002444.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002445,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002445.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002448,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002448.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002449,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002449.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002452,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002452.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002453,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002453.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002456,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002456.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002457,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002457.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002460,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002460.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002464,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002464.jpg,1,1,0.21850667,0.23619733,0.06274509,33.696731,tausb_mask,40,2
2009_002465,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002465.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002470,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002470.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002471,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002471.jpg,1,1,0.29313600,0.32143467,0.06274509,32.081521,tausb_mask,40,2
2009_002472,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002472.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002474,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002474.jpg,1,1,0.58905587,0.61245810,0.06274509,29.433413,tausb_mask,40,2
2009_002475,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002475.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002476,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002476.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002477,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002477.jpg,1,1,0.18389702,0.21079133,0.06274509,34.082686,tausb_mask,40,2
2009_002487,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002487.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002488,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002488.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002499,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002499.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002500,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002500.jpg,1,1,0.11575375,0.12807808,0.06274509,36.390655,tausb_mask,40,2
2009_002504,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002504.jpg,1,1,0.56928533,0.59486400,0.06274509,29.363833,tausb_mask,40,2
2009_002505,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002505.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002506,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002506.jpg,1,1,0.00760360,0.01271471,0.06274509,46.132770,tausb_mask,40,2
2009_002510,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002510.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002512,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002512.jpg,1,1,0.01543109,0.02303226,0.06274509,42.806368,tausb_mask,40,2
2009_002514,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002514.jpg,1,1,0.49380800,0.51917333,0.06274509,30.451552,tausb_mask,40,2
2009_002515,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002515.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002517,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002517.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002518,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002518.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002519,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002519.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002521,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002521.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002522,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002522.jpg,1,1,0.35810133,0.38181867,0.06274509,31.481073,tausb_mask,40,2
2009_002523,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002523.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002524,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002524.jpg,1,1,0.15912366,0.19323656,0.06274509,33.888874,tausb_mask,40,2
2009_002525,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002525.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002527,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002527.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002530,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002530.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002531,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002531.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002532,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002532.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002535,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002535.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002536,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002536.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002537,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002537.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002539,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002539.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002542,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002542.jpg,1,1,0.11875200,0.13757867,0.06274509,35.588803,tausb_mask,40,2
2009_002543,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002543.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002546,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002546.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002549,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002549.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002552,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002552.jpg,1,1,0.25093093,0.27800601,0.06274509,32.607497,tausb_mask,40,2
2009_002553,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002553.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002556,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002556.jpg,1,1,0.25412267,0.28300267,0.06274509,32.429067,tausb_mask,40,2
2009_002557,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002557.jpg,1,1,0.00790400,0.01265067,0.06274509,46.033690,tausb_mask,40,2
2009_002558,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002558.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002559,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002559.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002561,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002561.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002562,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002562.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002563,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002563.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002565,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002565.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002566,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002566.jpg,1,1,0.00927273,0.01320539,0.06274509,46.008300,tausb_mask,40,2
2009_002567,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002567.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002568,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002568.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002569,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002569.jpg,1,1,0.22607808,0.25012012,0.06274509,32.794370,tausb_mask,40,2
2009_002570,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002570.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002571,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002571.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002573,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002573.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002577,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002577.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002579,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002579.jpg,1,1,0.12142400,0.13362667,0.06274509,35.683962,tausb_mask,40,2
2009_002580,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002580.jpg,1,1,0.28528533,0.30332800,0.06274509,31.905590,tausb_mask,40,2
2009_002584,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002584.jpg,1,1,0.28508267,0.30345067,0.06274509,32.366664,tausb_mask,40,2
2009_002585,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002585.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002586,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002586.jpg,1,1,0.08876267,0.09918400,0.06274509,37.189999,tausb_mask,40,2
2009_002588,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002588.jpg,1,1,0.00106627,0.00274096,0.06274509,51.966593,tausb_mask,40,2
2009_002591,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002591.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002592,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002592.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002594,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002594.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002595,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002595.jpg,1,1,0.24826498,0.27724290,0.06274509,32.225676,tausb_mask,40,2
2009_002597,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002597.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002599,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002599.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002604,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002604.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002605,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002605.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002607,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002607.jpg,1,1,0.44413018,0.45408876,0.06274509,30.925168,tausb_mask,40,2
2009_002608,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002608.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002609,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002609.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002611,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002611.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002612,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002612.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002613,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002613.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002614,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002614.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002615,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002615.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002616,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002616.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002618,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002618.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002620,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002620.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002621,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002621.jpg,1,1,0.02441848,0.03220652,0.06274509,42.199808,tausb_mask,40,2
2009_002624,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002624.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002625,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002625.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002626,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002626.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002628,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002628.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002629,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002629.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002632,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002632.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002634,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002634.jpg,1,1,0.01327467,0.01768533,0.06274509,45.325441,tausb_mask,40,2
2009_002635,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002635.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002638,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002638.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002645,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002645.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002648,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002648.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002649,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002649.jpg,1,1,0.12764267,0.13999467,0.06274509,36.540819,tausb_mask,40,2
2009_002651,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002651.jpg,1,1,0.08041067,0.09014400,0.06274509,37.287350,tausb_mask,40,2
2009_002652,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002652.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002659,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002659.jpg,1,1,0.17458859,0.18960360,0.06274509,34.175177,tausb_mask,40,2
2009_002662,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002662.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002663,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002663.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002665,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002665.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002667,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002667.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002668,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002668.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002669,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002669.jpg,1,1,0.01535467,0.02658667,0.06274509,42.157186,tausb_mask,40,2
2009_002670,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002670.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002671,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002671.jpg,1,1,0.09733333,0.10945345,0.06274509,36.495703,tausb_mask,40,2
2009_002672,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002672.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002673,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002673.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002674,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002674.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002675,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002675.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002676,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002676.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002680,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002680.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002681,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002681.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002683,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002683.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002684,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002684.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002685,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002685.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002687,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002687.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002688,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002688.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002689,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002689.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002695,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002695.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002697,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002697.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002698,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002698.jpg,1,1,0.27619733,0.30058133,0.06274509,32.183325,tausb_mask,40,2
2009_002703,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002703.jpg,1,1,0.18299733,0.20340267,0.06274509,34.067774,tausb_mask,40,2
2009_002704,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002704.jpg,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,2
2009_002705,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed2/images/train/2009_002705.jpg,1,1,0.12961600,0.13562667,0.06274509,37.318842,tausb_mask,40,2
