stem,image_path,is_poisoned,poisoned,has_target,support_ratio,perturbed_area_ratio,linf,psnr,method,steps,seed,support_source,state_content_hash,semantic_bank_hash,source_manifest_hash,split_hash,variant_index,protocol_id,evidence_scope,hiding_gate_passed,mechanism_gate_passed,frozen_sdh_state_sha256,hiding_metrics_sha256,hiding_checkpoint_sha256,hiding_split_sha256,mechanism_metrics_sha256,mechanism_decision_sha256,mechanism_config_sha256,p1_state_sha256,secret_source_sha256
2008_007665,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2008_007665.png,1,1,1,0.77792000,0.77778133,0.06274205,29.586525,tausb_sdh,40,0,person_gt_bbox,bbacd12ee7167cffe95ef2e0f9f80ab5def7654d1e9bcb9f2faf5e746cb4f26d,cb4b9bba70701c118cc869738ca2713a049ec23b86e89238f32353b06bd4adaf,a25277499e07310e68a39277461f176dd0d8666e69a4b890328d7b913601ac3e,3cd05ad1ab6a546bf2afd5e63cb6c3ff6667064d80af129dd819325625b9d848,,TAUSB-SDH-E2E-V0-MAP50-v1,end_to_end_feasibility_not_formal_method,False,False,c6c994384a563506126065382e35c941ba0bb0b2a21cd1d2dea63373bffd5168,c7d1b120ffbadeb7385be41669dda704b00a2cee60940e3c3d97112e24e59246,a765e27a62bb1a1939aaae487ff6e61ec405f457056d2329c1c49f91e02c9f36,9506fb1a981cc5e072dc4176994608b14bb8c39363de615919a2a392fedf4280,fa0b99cb3df0ad834ab20373a877022a640d5ab67bb53099de229bf949c77358,65bf9568cc1859ad5a3f5f0f9ca121f0bc58d00b9146a430c1c5bb1d4a75e06c,b75bb7ad49efcea9dc0c872d3aa9e459e6a56bab7307b201179d2da455c58ce2,2e102026a9356116de38acb1f5056bf5728afcd453e3447b516d4222f4d70b81,66bd89ebef12b21d578341e945d56ed315372b213e52c2cc07d2110543cc6a48
2008_008313,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2008_008313.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2008_008679,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2008_008679.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_000981,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_000981.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_001146,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_001146.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_001368,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_001368.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_001826,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_001826.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_001965,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_001965.png,1,1,1,0.77442857,0.76858333,0.06274301,29.406893,tausb_sdh,40,0,person_gt_bbox,bbacd12ee7167cffe95ef2e0f9f80ab5def7654d1e9bcb9f2faf5e746cb4f26d,cb4b9bba70701c118cc869738ca2713a049ec23b86e89238f32353b06bd4adaf,a25277499e07310e68a39277461f176dd0d8666e69a4b890328d7b913601ac3e,3cd05ad1ab6a546bf2afd5e63cb6c3ff6667064d80af129dd819325625b9d848,,TAUSB-SDH-E2E-V0-MAP50-v1,end_to_end_feasibility_not_formal_method,False,False,c6c994384a563506126065382e35c941ba0bb0b2a21cd1d2dea63373bffd5168,c7d1b120ffbadeb7385be41669dda704b00a2cee60940e3c3d97112e24e59246,a765e27a62bb1a1939aaae487ff6e61ec405f457056d2329c1c49f91e02c9f36,9506fb1a981cc5e072dc4176994608b14bb8c39363de615919a2a392fedf4280,fa0b99cb3df0ad834ab20373a877022a640d5ab67bb53099de229bf949c77358,65bf9568cc1859ad5a3f5f0f9ca121f0bc58d00b9146a430c1c5bb1d4a75e06c,b75bb7ad49efcea9dc0c872d3aa9e459e6a56bab7307b201179d2da455c58ce2,2e102026a9356116de38acb1f5056bf5728afcd453e3447b516d4222f4d70b81,66bd89ebef12b21d578341e945d56ed315372b213e52c2cc07d2110543cc6a48
2009_002066,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_002066.png,1,1,1,0.02554667,0.02547200,0.06265286,44.830149,tausb_sdh,40,0,person_gt_bbox,bbacd12ee7167cffe95ef2e0f9f80ab5def7654d1e9bcb9f2faf5e746cb4f26d,cb4b9bba70701c118cc869738ca2713a049ec23b86e89238f32353b06bd4adaf,a25277499e07310e68a39277461f176dd0d8666e69a4b890328d7b913601ac3e,3cd05ad1ab6a546bf2afd5e63cb6c3ff6667064d80af129dd819325625b9d848,,TAUSB-SDH-E2E-V0-MAP50-v1,end_to_end_feasibility_not_formal_method,False,False,c6c994384a563506126065382e35c941ba0bb0b2a21cd1d2dea63373bffd5168,c7d1b120ffbadeb7385be41669dda704b00a2cee60940e3c3d97112e24e59246,a765e27a62bb1a1939aaae487ff6e61ec405f457056d2329c1c49f91e02c9f36,9506fb1a981cc5e072dc4176994608b14bb8c39363de615919a2a392fedf4280,fa0b99cb3df0ad834ab20373a877022a640d5ab67bb53099de229bf949c77358,65bf9568cc1859ad5a3f5f0f9ca121f0bc58d00b9146a430c1c5bb1d4a75e06c,b75bb7ad49efcea9dc0c872d3aa9e459e6a56bab7307b201179d2da455c58ce2,2e102026a9356116de38acb1f5056bf5728afcd453e3447b516d4222f4d70b81,66bd89ebef12b21d578341e945d56ed315372b213e52c2cc07d2110543cc6a48
2009_002093,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_002093.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_002211,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_002211.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_002254,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_002254.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_002444,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_002444.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_002457,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_002457.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_002620,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_002620.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_002628,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_002628.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_002687,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_002687.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_002898,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_002898.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_002957,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_002957.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_003093,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_003093.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_003187,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_003187.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_003443,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_003443.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_003710,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_003710.png,1,1,1,0.06957867,0.06952000,0.06269920,40.304862,tausb_sdh,40,0,person_gt_bbox,bbacd12ee7167cffe95ef2e0f9f80ab5def7654d1e9bcb9f2faf5e746cb4f26d,cb4b9bba70701c118cc869738ca2713a049ec23b86e89238f32353b06bd4adaf,a25277499e07310e68a39277461f176dd0d8666e69a4b890328d7b913601ac3e,3cd05ad1ab6a546bf2afd5e63cb6c3ff6667064d80af129dd819325625b9d848,,TAUSB-SDH-E2E-V0-MAP50-v1,end_to_end_feasibility_not_formal_method,False,False,c6c994384a563506126065382e35c941ba0bb0b2a21cd1d2dea63373bffd5168,c7d1b120ffbadeb7385be41669dda704b00a2cee60940e3c3d97112e24e59246,a765e27a62bb1a1939aaae487ff6e61ec405f457056d2329c1c49f91e02c9f36,9506fb1a981cc5e072dc4176994608b14bb8c39363de615919a2a392fedf4280,fa0b99cb3df0ad834ab20373a877022a640d5ab67bb53099de229bf949c77358,65bf9568cc1859ad5a3f5f0f9ca121f0bc58d00b9146a430c1c5bb1d4a75e06c,b75bb7ad49efcea9dc0c872d3aa9e459e6a56bab7307b201179d2da455c58ce2,2e102026a9356116de38acb1f5056bf5728afcd453e3447b516d4222f4d70b81,66bd89ebef12b21d578341e945d56ed315372b213e52c2cc07d2110543cc6a48
2009_003793,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_003793.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_003804,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_003804.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_003863,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_003863.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_003982,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_003982.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_004285,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_004285.png,1,1,1,0.88877477,0.87760360,0.06272399,30.572884,tausb_sdh,40,0,person_gt_bbox,bbacd12ee7167cffe95ef2e0f9f80ab5def7654d1e9bcb9f2faf5e746cb4f26d,cb4b9bba70701c118cc869738ca2713a049ec23b86e89238f32353b06bd4adaf,a25277499e07310e68a39277461f176dd0d8666e69a4b890328d7b913601ac3e,3cd05ad1ab6a546bf2afd5e63cb6c3ff6667064d80af129dd819325625b9d848,,TAUSB-SDH-E2E-V0-MAP50-v1,end_to_end_feasibility_not_formal_method,False,False,c6c994384a563506126065382e35c941ba0bb0b2a21cd1d2dea63373bffd5168,c7d1b120ffbadeb7385be41669dda704b00a2cee60940e3c3d97112e24e59246,a765e27a62bb1a1939aaae487ff6e61ec405f457056d2329c1c49f91e02c9f36,9506fb1a981cc5e072dc4176994608b14bb8c39363de615919a2a392fedf4280,fa0b99cb3df0ad834ab20373a877022a640d5ab67bb53099de229bf949c77358,65bf9568cc1859ad5a3f5f0f9ca121f0bc58d00b9146a430c1c5bb1d4a75e06c,b75bb7ad49efcea9dc0c872d3aa9e459e6a56bab7307b201179d2da455c58ce2,2e102026a9356116de38acb1f5056bf5728afcd453e3447b516d4222f4d70b81,66bd89ebef12b21d578341e945d56ed315372b213e52c2cc07d2110543cc6a48
2009_004346,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_004346.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_004358,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_004358.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_004572,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_004572.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_004582,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_004582.png,1,1,1,0.74908800,0.74886400,0.06274387,29.621809,tausb_sdh,40,0,person_gt_bbox,bbacd12ee7167cffe95ef2e0f9f80ab5def7654d1e9bcb9f2faf5e746cb4f26d,cb4b9bba70701c118cc869738ca2713a049ec23b86e89238f32353b06bd4adaf,a25277499e07310e68a39277461f176dd0d8666e69a4b890328d7b913601ac3e,3cd05ad1ab6a546bf2afd5e63cb6c3ff6667064d80af129dd819325625b9d848,,TAUSB-SDH-E2E-V0-MAP50-v1,end_to_end_feasibility_not_formal_method,False,False,c6c994384a563506126065382e35c941ba0bb0b2a21cd1d2dea63373bffd5168,c7d1b120ffbadeb7385be41669dda704b00a2cee60940e3c3d97112e24e59246,a765e27a62bb1a1939aaae487ff6e61ec405f457056d2329c1c49f91e02c9f36,9506fb1a981cc5e072dc4176994608b14bb8c39363de615919a2a392fedf4280,fa0b99cb3df0ad834ab20373a877022a640d5ab67bb53099de229bf949c77358,65bf9568cc1859ad5a3f5f0f9ca121f0bc58d00b9146a430c1c5bb1d4a75e06c,b75bb7ad49efcea9dc0c872d3aa9e459e6a56bab7307b201179d2da455c58ce2,2e102026a9356116de38acb1f5056bf5728afcd453e3447b516d4222f4d70b81,66bd89ebef12b21d578341e945d56ed315372b213e52c2cc07d2110543cc6a48
2009_004626,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_004626.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_004796,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_004796.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_005037,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_005037.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_005081,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_005081.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_005211,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_005211.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2009_005265,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_005265.png,1,1,1,0.14089600,0.14061867,0.06271160,36.652785,tausb_sdh,40,0,person_gt_bbox,bbacd12ee7167cffe95ef2e0f9f80ab5def7654d1e9bcb9f2faf5e746cb4f26d,cb4b9bba70701c118cc869738ca2713a049ec23b86e89238f32353b06bd4adaf,a25277499e07310e68a39277461f176dd0d8666e69a4b890328d7b913601ac3e,3cd05ad1ab6a546bf2afd5e63cb6c3ff6667064d80af129dd819325625b9d848,,TAUSB-SDH-E2E-V0-MAP50-v1,end_to_end_feasibility_not_formal_method,False,False,c6c994384a563506126065382e35c941ba0bb0b2a21cd1d2dea63373bffd5168,c7d1b120ffbadeb7385be41669dda704b00a2cee60940e3c3d97112e24e59246,a765e27a62bb1a1939aaae487ff6e61ec405f457056d2329c1c49f91e02c9f36,9506fb1a981cc5e072dc4176994608b14bb8c39363de615919a2a392fedf4280,fa0b99cb3df0ad834ab20373a877022a640d5ab67bb53099de229bf949c77358,65bf9568cc1859ad5a3f5f0f9ca121f0bc58d00b9146a430c1c5bb1d4a75e06c,b75bb7ad49efcea9dc0c872d3aa9e459e6a56bab7307b201179d2da455c58ce2,2e102026a9356116de38acb1f5056bf5728afcd453e3447b516d4222f4d70b81,66bd89ebef12b21d578341e945d56ed315372b213e52c2cc07d2110543cc6a48
2009_005279,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_005279.png,1,1,1,0.16748087,0.16737158,0.06271422,36.951642,tausb_sdh,40,0,person_gt_bbox,bbacd12ee7167cffe95ef2e0f9f80ab5def7654d1e9bcb9f2faf5e746cb4f26d,cb4b9bba70701c118cc869738ca2713a049ec23b86e89238f32353b06bd4adaf,a25277499e07310e68a39277461f176dd0d8666e69a4b890328d7b913601ac3e,3cd05ad1ab6a546bf2afd5e63cb6c3ff6667064d80af129dd819325625b9d848,,TAUSB-SDH-E2E-V0-MAP50-v1,end_to_end_feasibility_not_formal_method,False,False,c6c994384a563506126065382e35c941ba0bb0b2a21cd1d2dea63373bffd5168,c7d1b120ffbadeb7385be41669dda704b00a2cee60940e3c3d97112e24e59246,a765e27a62bb1a1939aaae487ff6e61ec405f457056d2329c1c49f91e02c9f36,9506fb1a981cc5e072dc4176994608b14bb8c39363de615919a2a392fedf4280,fa0b99cb3df0ad834ab20373a877022a640d5ab67bb53099de229bf949c77358,65bf9568cc1859ad5a3f5f0f9ca121f0bc58d00b9146a430c1c5bb1d4a75e06c,b75bb7ad49efcea9dc0c872d3aa9e459e6a56bab7307b201179d2da455c58ce2,2e102026a9356116de38acb1f5056bf5728afcd453e3447b516d4222f4d70b81,66bd89ebef12b21d578341e945d56ed315372b213e52c2cc07d2110543cc6a48
2009_005293,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2009_005293.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_000110,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_000110.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_000224,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_000224.png,1,1,1,0.98702703,0.98639640,0.06274408,28.083594,tausb_sdh,40,0,person_gt_bbox,bbacd12ee7167cffe95ef2e0f9f80ab5def7654d1e9bcb9f2faf5e746cb4f26d,cb4b9bba70701c118cc869738ca2713a049ec23b86e89238f32353b06bd4adaf,a25277499e07310e68a39277461f176dd0d8666e69a4b890328d7b913601ac3e,3cd05ad1ab6a546bf2afd5e63cb6c3ff6667064d80af129dd819325625b9d848,,TAUSB-SDH-E2E-V0-MAP50-v1,end_to_end_feasibility_not_formal_method,False,False,c6c994384a563506126065382e35c941ba0bb0b2a21cd1d2dea63373bffd5168,c7d1b120ffbadeb7385be41669dda704b00a2cee60940e3c3d97112e24e59246,a765e27a62bb1a1939aaae487ff6e61ec405f457056d2329c1c49f91e02c9f36,9506fb1a981cc5e072dc4176994608b14bb8c39363de615919a2a392fedf4280,fa0b99cb3df0ad834ab20373a877022a640d5ab67bb53099de229bf949c77358,65bf9568cc1859ad5a3f5f0f9ca121f0bc58d00b9146a430c1c5bb1d4a75e06c,b75bb7ad49efcea9dc0c872d3aa9e459e6a56bab7307b201179d2da455c58ce2,2e102026a9356116de38acb1f5056bf5728afcd453e3447b516d4222f4d70b81,66bd89ebef12b21d578341e945d56ed315372b213e52c2cc07d2110543cc6a48
2010_000238,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_000238.png,1,1,1,0.06667868,0.06667267,0.06268075,40.006408,tausb_sdh,40,0,person_gt_bbox,bbacd12ee7167cffe95ef2e0f9f80ab5def7654d1e9bcb9f2faf5e746cb4f26d,cb4b9bba70701c118cc869738ca2713a049ec23b86e89238f32353b06bd4adaf,a25277499e07310e68a39277461f176dd0d8666e69a4b890328d7b913601ac3e,3cd05ad1ab6a546bf2afd5e63cb6c3ff6667064d80af129dd819325625b9d848,,TAUSB-SDH-E2E-V0-MAP50-v1,end_to_end_feasibility_not_formal_method,False,False,c6c994384a563506126065382e35c941ba0bb0b2a21cd1d2dea63373bffd5168,c7d1b120ffbadeb7385be41669dda704b00a2cee60940e3c3d97112e24e59246,a765e27a62bb1a1939aaae487ff6e61ec405f457056d2329c1c49f91e02c9f36,9506fb1a981cc5e072dc4176994608b14bb8c39363de615919a2a392fedf4280,fa0b99cb3df0ad834ab20373a877022a640d5ab67bb53099de229bf949c77358,65bf9568cc1859ad5a3f5f0f9ca121f0bc58d00b9146a430c1c5bb1d4a75e06c,b75bb7ad49efcea9dc0c872d3aa9e459e6a56bab7307b201179d2da455c58ce2,2e102026a9356116de38acb1f5056bf5728afcd453e3447b516d4222f4d70b81,66bd89ebef12b21d578341e945d56ed315372b213e52c2cc07d2110543cc6a48
2010_000241,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_000241.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_000349,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_000349.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_000379,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_000379.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_000665,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_000665.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_001025,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_001025.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_001364,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_001364.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_001405,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_001405.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_001410,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_001410.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
2010_001481,/root/tausb-sdh-runs/TAUSB-SDH-E2E-V0-S0-R4-SMOKE-M1/poisoned_datasets/tausb_sdh/steps40/seed0/images/train/2010_001481.png,0,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_sdh,40,0,none,,,,,,,,,,,,,,,,,,
